crop,crop_year,season,state,area,annual_rainfall,fertilizer,pesticide,yield
Cowpea(Lobia),2015,Rabi,Andhra Pradesh,8003.0,940.7,1263753.73,2640.99,0.513
Cowpea(Lobia),2016,Kharif,Andhra Pradesh,3780.0,890.0,579285.0,1323.0,0.491428571
Cowpea(Lobia),2016,Rabi,Andhra Pradesh,5039.0,890.0,772226.75,1763.65,0.585
Cowpea(Lobia),2017,Kharif,Andhra Pradesh,4302.0,868.2,677306.88,1634.76,0.691428571
Cowpea(Lobia),2017,Rabi,Andhra Pradesh,9470.0,868.2,1490956.8,3598.6,0.574285714
Cowpea(Lobia),2018,Kharif,Andhra Pradesh,13385.0,1220.5,2171047.0,4684.75,0.176666667
Cowpea(Lobia),2018,Rabi,Andhra Pradesh,13621.0,1220.5,2209326.2,4767.35,0.53
Cowpea(Lobia),2019,Kharif,Andhra Pradesh,5816.0,899.2,998956.16,2151.92,0.503333333
Cowpea(Lobia),2019,Rabi,Andhra Pradesh,6792.0,899.2,1166593.92,2513.04,0.630909091
Cowpea(Lobia),2020,Kharif,Andhra Pradesh,8749.666666666628,993.133333333335,1430984.0011110902,3188.193888888869,0.5413690473888906
Cowpea(Lobia),2020,Rabi,Andhra Pradesh,6276.777777777752,993.133333333335,1037220.466388911,2519.5911111111636,0.45962982877777847
Cowpea(Lobia),2021,Kharif,Andhra Pradesh,9250.199999999953,1005.1133333333346,1518838.846444428,3403.134222222201,0.5579126981555547
Cowpea(Lobia),2021,Rabi,Andhra Pradesh,5432.777777777752,1005.1133333333346,913891.5892222226,2325.0731111111236,0.4106739782444322
Cowpea(Lobia),2022,Kharif,Andhra Pradesh,9750.733333333279,1017.0933333333342,1606693.6917777658,3618.074555555533,0.5744563489222259
Cowpea(Lobia),2022,Rabi,Andhra Pradesh,4588.777777777752,1017.0933333333342,790562.7120555639,2130.5551111111417,0.3617181277111001
Cowpea(Lobia),2023,Kharif,Andhra Pradesh,10251.266666666605,1029.0733333333337,1694548.5371111035,3833.0148888888652,0.5909999996888899
Cowpea(Lobia),2023,Rabi,Andhra Pradesh,3744.777777777752,1029.0733333333337,667233.8348889053,1936.03711111116,0.31276227717776806
Cowpea(Lobia),2024,Kharif,Andhra Pradesh,10751.79999999993,1041.0533333333333,1782403.3824444413,4047.9552222221973,0.607543650455554
Cowpea(Lobia),2024,Rabi,Andhra Pradesh,2900.777777777752,1041.0533333333333,543904.9577222168,1741.5191111111199,0.263806426644436
Cowpea(Lobia),2025,Kharif,Andhra Pradesh,11252.333333333256,1053.0333333333328,1870258.2277777493,4262.895555555588,0.6240873012222252
Cowpea(Lobia),2025,Rabi,Andhra Pradesh,2056.777777777752,1053.0333333333328,420576.0805555582,1547.001111111138,0.21485057611110392
Cowpea(Lobia),2026,Kharif,Andhra Pradesh,11752.866666666698,1065.0133333333324,1958113.073111087,4477.83588888892,0.6406309519888893
Cowpea(Lobia),2026,Rabi,Andhra Pradesh,1212.777777777752,1065.0133333333324,297247.20338889956,1352.4831111111562,0.16589472557777185
Cowpea(Lobia),2006,Kharif,Jammu and Kashmir,1432.0,1786.5,182880.72,315.04,0.4
Cowpea(Lobia),2006,Rabi,Jammu and Kashmir,137.0,1786.5,17496.27,30.14,0.68
Cowpea(Lobia),2010,Kharif,Jammu and Kashmir,762.0,1352.0,126575.82,182.88,0.5
Cowpea(Lobia),2010,Rabi,Jammu and Kashmir,45.0,1352.0,7474.95,10.8,2.01
Cowpea(Lobia),2011,Kharif,Jammu and Kashmir,32.0,887.6,5360.64,10.56,0.5
Cowpea(Lobia),2015,Kharif,Jammu and Kashmir,254.0,1572.6,40109.14,83.82,0.2
Cowpea(Lobia),2015,Rabi,Jammu and Kashmir,193.0,1572.6,30476.63,63.69,0.6375
Cowpea(Lobia),2016,Kharif,Jammu and Kashmir,256.0,902.8,39232.0,89.6,0.2
Cowpea(Lobia),2016,Rabi,Jammu and Kashmir,162.0,902.8,24826.5,56.7,0.725
Cowpea(Lobia),2020,Kharif,Jammu and Kashmir,0.0,864.7110429447785,0.0,0.0,0.1306748466257659
Cowpea(Lobia),2020,Rabi,Jammu and Kashmir,191.49034749034763,933.2536679536715,31647.504864864517,72.92000000000007,0.7233397683397698
Cowpea(Lobia),2021,Kharif,Jammu and Kashmir,0.0,812.8552147239243,0.0,0.0,0.10337423312883232
Cowpea(Lobia),2021,Rabi,Jammu and Kashmir,198.42857142857065,876.2571428571391,33051.00999999978,76.8700000000008,0.688214285714281
Cowpea(Lobia),2022,Kharif,Jammu and Kashmir,0.0,760.9993865030701,0.0,0.0,0.07607361963189874
Cowpea(Lobia),2022,Rabi,Jammu and Kashmir,205.3667953667955,819.2606177606212,34454.515135135036,80.82000000000062,0.6530888030888065
Cowpea(Lobia),2023,Kharif,Jammu and Kashmir,0.0,709.1435582822014,0.0,0.0,0.04877300613496516
Cowpea(Lobia),2023,Rabi,Jammu and Kashmir,212.3050193050185,762.2640926640888,35858.020270270295,84.77000000000044,0.6179633204633177
Cowpea(Lobia),2024,Kharif,Jammu and Kashmir,0.0,657.2877300613472,0.0,0.0,0.02147239263803158
Cowpea(Lobia),2024,Rabi,Jammu and Kashmir,219.24324324324334,705.267567567571,37261.52540540509,88.72000000000025,0.5828378378378432
Cowpea(Lobia),2025,Kharif,Jammu and Kashmir,0.0,605.4319018404931,0.0,0.0,0.0
Cowpea(Lobia),2025,Rabi,Jammu and Kashmir,226.18146718146636,648.2710424710385,38665.03054054035,92.67000000000007,0.5477123552123544
Cowpea(Lobia),2026,Kharif,Jammu and Kashmir,0.0,553.5760736196244,0.0,0.0,0.0
Cowpea(Lobia),2026,Rabi,Jammu and Kashmir,233.1196911196912,591.2745173745207,40068.53567567561,96.6200000000008,0.5125868725868656
Cowpea(Lobia),2010,Kharif,Karnataka,70151.0,1317.7,11652782.61,16836.24,0.527692308
Cowpea(Lobia),2010,Rabi,Karnataka,27130.0,1317.7,4506564.3,6511.2,0.264285714
Cowpea(Lobia),2011,Kharif,Karnataka,68089.0,1178.986364,11406269.28,22469.37,0.55
Cowpea(Lobia),2011,Rabi,Karnataka,20294.0,1178.986364,3399650.88,6697.02,0.353571429
Cowpea(Lobia),2012,Kharif,Karnataka,64825.0,956.2,9775610.0,20095.75,0.36962963
Cowpea(Lobia),2012,Rabi,Karnataka,7192.0,956.2,1084553.6,2229.52,0.332272727
Cowpea(Lobia),2012,Summer,Karnataka,6937.0,956.2,1046099.6,2150.47,0.366956522
Cowpea(Lobia),2013,Kharif,Karnataka,63704.0,1235.6,9204590.96,17200.08,0.383333333
Cowpea(Lobia),2013,Rabi,Karnataka,9301.0,1235.6,1343901.49,2511.27,0.416818182
Cowpea(Lobia),2013,Summer,Karnataka,8000.0,1235.6,1155920.0,2160.0,0.395238095
Cowpea(Lobia),2014,Kharif,Karnataka,54977.0,1238.5,8299327.92,18142.41,0.530740741
Cowpea(Lobia),2014,Rabi,Karnataka,9632.0,1238.5,1454046.72,3178.56,0.37
Cowpea(Lobia),2014,Summer,Karnataka,7241.0,1238.5,1093101.36,2389.53,0.342272727
Cowpea(Lobia),2015,Kharif,Karnataka,67727.0,1024.9,10694770.57,22349.91,0.431923077
Cowpea(Lobia),2015,Rabi,Karnataka,10778.0,1024.9,1701953.98,3556.74,0.448571429
Cowpea(Lobia),2015,Summer,Karnataka,8036.0,1024.9,1268964.76,2651.88,0.299166667
Cowpea(Lobia),2016,Kharif,Karnataka,56875.0,1147.2,8716093.75,19906.25,0.768518519
Cowpea(Lobia),2016,Rabi,Karnataka,4191.0,1147.2,642270.75,1466.85,0.017647059
Cowpea(Lobia),2016,Summer,Karnataka,5158.0,1147.2,790463.5,1805.3,0.182105263
Cowpea(Lobia),2017,Kharif,Karnataka,86555.0,1111.7,13627219.2,32890.9,0.2388
Cowpea(Lobia),2017,Rabi,Karnataka,8570.0,1111.7,1349260.8,3256.6,0.413809524
Cowpea(Lobia),2017,Summer,Karnataka,4471.0,1111.7,703914.24,1698.98,0.272857143
Cowpea(Lobia),2018,Kharif,Karnataka,46257.0,1419.1,7502885.4,16189.95,0.356
Cowpea(Lobia),2018,Rabi,Karnataka,11756.0,1419.1,1906823.2,4114.6,0.267368421
Cowpea(Lobia),2018,Summer,Karnataka,3996.0,1419.1,648151.2,1398.6,0.126666667
Cowpea(Lobia),2019,Kharif,Karnataka,30586.0,1422.3,5253451.36,11316.82,0.299333333
Cowpea(Lobia),2019,Rabi,Karnataka,11051.0,1422.3,1898119.76,4088.87,0.458928571
Cowpea(Lobia),2019,Summer,Karnataka,4103.0,1422.3,704731.28,1518.11,0.197407407
Cowpea(Lobia),2020,Kharif,Karnataka,47374.733333332464,1302.5818181333307,7455644.39199996,19162.136,0.3452423930666626
Cowpea(Lobia),2020,Rabi,Karnataka,4930.466666666791,1302.5818181333307,780073.0953333378,2511.2033333333675,0.34889752900000026
Cowpea(Lobia),2020,Summer,Karnataka,3258.142857142724,1404.550000000003,574213.696428597,1374.1935714285937,0.11988689525000495
Cowpea(Lobia),2021,Kharif,Karnataka,44902.03030302934,1320.28421481212,7063343.353272796,19057.111999999994,0.3269960837878756
Cowpea(Lobia),2021,Rabi,Karnataka,3647.0060606063344,1320.28421481212,571229.1948484778,2283.945212121238,0.3515466605272728
Cowpea(Lobia),2021,Summer,Karnataka,2650.4523809524253,1451.2416666666686,495946.0195238292,1241.4346428571735,0.08589869166667086
Cowpea(Lobia),2022,Kharif,Karnataka,42429.32727272622,1337.9866114909091,6671042.314545512,18952.088000000018,0.3087497745090886
Cowpea(Lobia),2022,Rabi,Karnataka,2363.545454545412,1337.9866114909091,362385.2943636179,2056.6870909091085,0.3541957920545453
Cowpea(Lobia),2022,Summer,Karnataka,2042.7619047618937,1497.9333333333343,417678.34261906147,1108.6757142857532,0.05191048808333676
Cowpea(Lobia),2023,Kharif,Karnataka,39956.62424242403,1355.6890081696984,6278741.275818229,18847.064000000013,0.29050346523030157
Cowpea(Lobia),2023,Rabi,Karnataka,1080.0848484849557,1355.6890081696984,153541.39387875795,1829.428969696979,0.35684492358181785
Cowpea(Lobia),2023,Summer,Karnataka,1435.071428571362,1544.625,339410.6657142937,975.916785714333,0.01792228450000266
Cowpea(Lobia),2024,Kharif,Karnataka,37483.92121212091,1373.3914048484803,5886440.237090945,18742.040000000008,0.27225715595151456
Cowpea(Lobia),2024,Rabi,Karnataka,0.0,1373.3914048484803,0.0,1602.1708484849078,0.35949405510909127
Cowpea(Lobia),2024,Summer,Karnataka,827.3809523808304,1591.3166666666657,261142.98880952597,843.1578571428545,0.0
Cowpea(Lobia),2025,Kharif,Karnataka,35011.21818181779,1391.0938015272695,5494139.198363662,18637.016000000003,0.25401084667272755
Cowpea(Lobia),2025,Rabi,Karnataka,0.0,1391.0938015272695,0.0,1374.9127272727783,0.3621431866363638
Cowpea(Lobia),2025,Summer,Karnataka,219.69047619053163,1638.0083333333314,182875.31190475821,710.3989285714342,0.0
Cowpea(Lobia),2026,Kharif,Karnataka,32538.51515151467,1408.7961982060588,5101838.159636378,18531.992,0.23576453739394054
Cowpea(Lobia),2026,Rabi,Karnataka,0.0,1408.7961982060588,0.0,1147.6546060606488,0.36479231816363633
Cowpea(Lobia),2026,Summer,Karnataka,0.0,1684.7000000000116,104607.63500002027,577.640000000014,0.0
Cowpea(Lobia),2012,Whole Year,Kerala,1085.0,2187.6,163618.0,336.35,0.0
Cowpea(Lobia),2013,Whole Year,Kerala,775.0,3255.4,111979.75,209.25,0.0
Cowpea(Lobia),2014,Whole Year,Kerala,1004.0,3046.4,151563.84,331.32,0.0
Cowpea(Lobia),2009,Kharif,Madhya Pradesh,2992.0,904.1,466213.44,508.64,0.331785714
Cowpea(Lobia),2009,Rabi,Madhya Pradesh,680.0,904.1,105957.6,115.6,0.349545455
Cowpea(Lobia),2010,Kharif,Madhya Pradesh,2872.0,856.3,477067.92,689.28,0.2088
Cowpea(Lobia),2010,Rabi,Madhya Pradesh,616.0,856.3,102323.76,147.84,0.232857143
Cowpea(Lobia),2008,Kharif,Manipur,948.0,1134.8,135601.92,85.32,1.128888889
Cowpea(Lobia),2009,Kharif,Manipur,185.0,992.5,28826.7,31.45,0.7625
Cowpea(Lobia),2010,Kharif,Manipur,890.0,2160.5,147837.9,213.6,1.156666667
Cowpea(Lobia),2011,Kharif,Manipur,899.0,1533.561905,150600.48,296.67,1.101111111
Cowpea(Lobia),2012,Kharif,Manipur,840.0,1176.7,126672.0,260.4,0.997777778
Cowpea(Lobia),2013,Kharif,Manipur,940.0,1428.8,135820.6,253.8,1.038888889
Cowpea(Lobia),2014,Kharif,Manipur,966.0,987.5,145827.36,318.78,1.075555556
Cowpea(Lobia),2015,Kharif,Manipur,962.0,1329.1,151909.42,317.46,1.107777778
Cowpea(Lobia),2016,Kharif,Manipur,962.0,2039.8,147426.5,336.7,1.15
Cowpea(Lobia),2017,Kharif,Manipur,958.0,1780.0,150827.52,364.04,1.151111111
Cowpea(Lobia),2018,Kharif,Manipur,964.0,1196.9,156360.8,337.4,1.052222222
Cowpea(Lobia),2020,Kharif,Manipur,1096.5454545454559,1591.8504761818185,173304.26399999857,450.69400000000314,1.1447323231818167
Cowpea(Lobia),2021,Kharif,Manipur,1129.6363636363676,1614.5802597272705,178870.96145454422,478.51236363636417,1.156025252454544
Cowpea(Lobia),2022,Kharif,Manipur,1162.7272727272793,1637.3100432727297,184437.65890908986,506.3307272727325,1.1673181817272713
Cowpea(Lobia),2023,Kharif,Manipur,1195.818181818191,1660.0398268181816,190004.3563636355,534.1490909090935,1.1786111109999986
Cowpea(Lobia),2024,Kharif,Manipur,1228.9090909090883,1682.7696103636335,195571.0538181793,561.9674545454545,1.189904040272726
Cowpea(Lobia),2025,Kharif,Manipur,1262.0,1705.4993939090928,201137.75127272494,589.7858181818228,1.2011969695454532
Cowpea(Lobia),2026,Kharif,Manipur,1295.0909090909117,1728.2291774545447,206704.4487272706,617.6041818181839,1.2124898988181805
Cowpea(Lobia),2013,Rabi,Meghalaya,1608.0,2448.4,232339.92,434.16,1.472727273
Cowpea(Lobia),2014,Rabi,Meghalaya,1622.0,3484.4,244857.12,535.26,1.549090909
Cowpea(Lobia),2015,Rabi,Meghalaya,1637.0,3870.8,258498.67,540.21,1.674545455
Cowpea(Lobia),2016,Rabi,Meghalaya,1661.0,3837.1,254548.25,581.35,1.630909091
Cowpea(Lobia),2017,Rabi,Meghalaya,1669.0,4472.3,262767.36,634.22,1.630909091
Cowpea(Lobia),2018,Rabi,Meghalaya,1676.0,5649.1,271847.2,586.6,1.631818182
Cowpea(Lobia),2019,Rabi,Meghalaya,1681.0,3844.4,288728.56,621.97,1.633636364
Cowpea(Lobia),2020,Rabi,Meghalaya,1701.8571428571413,5246.4857142856345,291571.69285714254,670.5557142857142,1.6897402600000007
Cowpea(Lobia),2021,Rabi,Meghalaya,1714.6785714285688,5572.160714285681,299693.6489285715,697.70285714286,1.7113311691071473
Cowpea(Lobia),2022,Rabi,Meghalaya,1727.5,5897.835714285611,307815.6049999986,724.8500000000058,1.732922078214287
Cowpea(Lobia),2023,Rabi,Meghalaya,1740.3214285714275,6223.510714285658,315937.56107142754,751.9971428571444,1.7545129873214336
Cowpea(Lobia),2024,Rabi,Meghalaya,1753.142857142855,6549.185714285704,324059.5171428565,779.1442857142902,1.7761038964285731
Cowpea(Lobia),2025,Rabi,Meghalaya,1765.9642857142826,6874.8607142856345,332181.47321428545,806.2914285714287,1.7976948055357127
Cowpea(Lobia),2026,Rabi,Meghalaya,1778.7857142857138,7200.535714285681,340303.4292857144,833.4385714285745,1.8192857146428594
Cowpea(Lobia),2010,Kharif,Mizoram,1381.0,2738.7,229397.91,331.44,1.145
Cowpea(Lobia),2010,Rabi,Mizoram,222.0,2738.7,36876.42,53.28,1.47
Cowpea(Lobia),2011,Kharif,Mizoram,1387.0,2439.340909,232350.24,457.71,0.96625
Cowpea(Lobia),2011,Rabi,Mizoram,227.0,2439.340909,38027.04,74.91,1.13
Cowpea(Lobia),2012,Kharif,Mizoram,938.0,2050.2,141450.4,290.78,0.8
Cowpea(Lobia),2012,Rabi,Mizoram,130.0,2050.2,19604.0,40.3,1.11
Cowpea(Lobia),2013,Kharif,Mizoram,1322.0,1848.8,191015.78,356.94,0.9425
Cowpea(Lobia),2013,Rabi,Mizoram,188.0,1848.8,27164.12,50.76,1.0175
Cowpea(Lobia),2014,Kharif,Mizoram,1200.0,2029.9,181152.0,396.0,1.0375
Cowpea(Lobia),2014,Rabi,Mizoram,185.0,2029.9,27927.6,61.05,0.868
Cowpea(Lobia),2015,Kharif,Mizoram,1195.0,2310.8,188702.45,394.35,1.12125
Cowpea(Lobia),2015,Rabi,Mizoram,107.0,2310.8,16896.37,35.31,0.996666667
Cowpea(Lobia),2016,Kharif,Mizoram,1096.0,2626.8,167962.0,383.6,1.1375
Cowpea(Lobia),2016,Rabi,Mizoram,115.0,2626.8,17623.75,40.25,1.1525
Cowpea(Lobia),2017,Kharif,Mizoram,1024.7,3865.8,161328.768,389.386,1.50125
Cowpea(Lobia),2017,Rabi,Mizoram,152.0,3865.8,23930.88,57.76,2.0075
Cowpea(Lobia),2018,Kharif,Mizoram,1053.0,1665.2,170796.6,368.55,1.53125
Cowpea(Lobia),2018,Rabi,Mizoram,96.0,1665.2,15571.2,33.6,2.1025
Cowpea(Lobia),2019,Kharif,Mizoram,1033.0,2178.5,177428.08,382.21,1.32625
Cowpea(Lobia),2019,Rabi,Mizoram,113.0,2178.5,19408.88,41.81,1.532
Cowpea(Lobia),2020,Kharif,Mizoram,972.320000000007,2416.4745454666663,155464.32280000113,388.568933333333,1.4762499999999932
Cowpea(Lobia),2020,Rabi,Mizoram,84.0,2416.4745454666663,13222.470000000205,36.824000000000524,1.7515555555999924
Cowpea(Lobia),2021,Kharif,Mizoram,937.6563636363717,2423.9419008424247,150247.21370909177,391.0184484848478,1.5354090909090843
Cowpea(Lobia),2021,Rabi,Mizoram,71.36363636363967,2423.9419008424247,11207.82345454581,34.62781818181884,1.8266262626727041
Cowpea(Lobia),2022,Kharif,Mizoram,902.9927272727364,2431.409256218183,145030.1046181824,393.4679636363635,1.5945681818181754
Cowpea(Lobia),2022,Rabi,Mizoram,58.727272727275704,2431.409256218183,9193.176909090951,32.43163636363715,1.9016969697454442
Cowpea(Lobia),2023,Kharif,Mizoram,868.3290909091011,2438.8766115939397,139812.99552727304,395.9174787878783,1.6537272727272665
Cowpea(Lobia),2023,Rabi,Mizoram,46.09090909091174,2438.8766115939397,7178.530363636557,30.235454545455468,1.976767676818156
Cowpea(Lobia),2024,Kharif,Mizoram,833.6654545454658,2446.343966969698,134595.88643636368,398.36699393939307,1.7128863636363576
Cowpea(Lobia),2024,Rabi,Mizoram,33.45454545454777,2446.343966969698,5163.883818182163,28.039272727273783,2.051838383890896
Cowpea(Lobia),2025,Kharif,Mizoram,799.0018181818305,2453.8113223454548,129378.77734545618,400.81650909090877,1.7720454545454487
Cowpea(Lobia),2025,Rabi,Mizoram,20.818181818183803,2453.8113223454548,3149.237272727769,25.843090909091188,2.1269090909636077
Cowpea(Lobia),2026,Kharif,Mizoram,764.3381818181952,2461.278677721213,124161.66825454682,403.26602424242355,1.8312045454545398
Cowpea(Lobia),2026,Rabi,Mizoram,8.181818181819835,2461.278677721213,1134.5907272729091,23.646909090909503,2.201979798036348
Cowpea(Lobia),2013,Kharif,Nagaland,480.0,1350.9,69355.2,129.6,1.463333333
Cowpea(Lobia),2014,Kharif,Nagaland,490.0,1333.3,73970.4,161.7,1.473333333
Cowpea(Lobia),2015,Kharif,Nagaland,520.0,1308.3,82113.2,171.6,1.476666667
Cowpea(Lobia),2016,Kharif,Nagaland,530.0,1959.8,81222.5,185.5,1.453333333
Cowpea(Lobia),2017,Kharif,Nagaland,540.0,1722.1,85017.6,205.2,1.46
Cowpea(Lobia),2018,Kharif,Nagaland,550.0,1372.7,89210.0,192.5,1.473333333
Cowpea(Lobia),2019,Kharif,Nagaland,560.0,1593.0,96185.6,207.2,1.483333333
Cowpea(Lobia),2020,Kharif,Nagaland,578.5714285714275,1694.1428571428696,98707.0428571431,225.89999999999782,1.475238095
Cowpea(Lobia),2021,Kharif,Nagaland,592.1428571428551,1737.675000000003,102774.0,237.61428571428405,1.4767857140357141
Cowpea(Lobia),2022,Kharif,Nagaland,605.7142857142862,1781.2071428571508,106840.9571428569,249.32857142857029,1.4783333330714283
Cowpea(Lobia),2023,Kharif,Nagaland,619.2857142857138,1824.7392857142986,110907.91428571474,261.0428571428565,1.479880952107143
Cowpea(Lobia),2024,Kharif,Nagaland,632.8571428571413,1868.271428571432,114974.87142857164,272.7571428571391,1.4814285711428572
Cowpea(Lobia),2025,Kharif,Nagaland,646.4285714285688,1911.8035714285797,119041.82857142854,284.47142857142535,1.4829761901785714
Cowpea(Lobia),2026,Kharif,Nagaland,660.0,1955.3357142857276,123108.78571428545,296.1857142857116,1.4845238092142856
Cowpea(Lobia),2019,Kharif,Odisha,40330.0,1593.9,6927080.8,14922.1,0.730666667
Cowpea(Lobia),2019,Rabi,Odisha,27980.0,1593.9,4805844.8,10352.6,0.7432
Cowpea(Lobia),2017,Kharif,Tamil Nadu,47378.0,970.9,7459192.32,18003.64,0.7148
Cowpea(Lobia),2017,Rabi,Tamil Nadu,14233.0,970.9,2240843.52,5408.54,0.6084
Cowpea(Lobia),2018,Kharif,Tamil Nadu,44897.0,986.2,7282293.4,15713.95,0.806
Cowpea(Lobia),2018,Rabi,Tamil Nadu,19985.0,986.2,3241567.0,6994.75,0.8475
Cowpea(Lobia),2019,Kharif,Tamil Nadu,47877.0,910.1,8223353.52,17714.49,0.775833333
Cowpea(Lobia),2019,Rabi,Tamil Nadu,17959.0,910.1,3084637.84,6644.83,0.6812
Cowpea(Lobia),2013,Kharif,Telangana,2162.0,1348.7,312387.38,583.74,0.515
Cowpea(Lobia),2013,Rabi,Telangana,8572.0,1348.7,1238568.28,2314.44,0.75
Cowpea(Lobia),2014,Kharif,Telangana,1642.0,746.4,247876.32,541.86,0.94
Cowpea(Lobia),2014,Rabi,Telangana,8538.0,746.4,1288896.48,2817.54,0.97
Cowpea(Lobia),2015,Kharif,Telangana,2167.0,747.9,342190.97,715.11,0.511666667
Cowpea(Lobia),2015,Rabi,Telangana,6021.0,747.9,950776.11,1986.93,2.523333333
Cowpea(Lobia),2016,Kharif,Telangana,1058.0,942.6,162138.5,370.3,0.55
Cowpea(Lobia),2016,Rabi,Telangana,4900.0,942.6,750925.0,1715.0,1.1
Cowpea(Lobia),2017,Kharif,Telangana,1524.0,815.7,239938.56,579.12,0.985625
Cowpea(Lobia),2017,Rabi,Telangana,3985.0,815.7,627398.4,1514.3,1.31173913
Cowpea(Lobia),2018,Kharif,Telangana,1310.0,1350.3,212482.0,458.5,0.81
Cowpea(Lobia),2018,Rabi,Telangana,3925.0,1350.3,636635.0,1373.75,1.134090909
Cowpea(Lobia),2019,Kharif,Telangana,781.0,1031.7,134144.56,288.97,0.7692
Cowpea(Lobia),2019,Rabi,Telangana,2378.0,1031.7,408445.28,879.86,0.965172414
Cowpea(Lobia),2020,Kharif,Telangana,742.0,1043.9857142857145,134769.8257142827,335.79714285714726,0.8654357142857236
Cowpea(Lobia),2020,Rabi,Telangana,1210.7142857140861,1043.9857142857145,254767.84000003338,705.4099999999162,1.2166343775714274
Cowpea(Lobia),2021,Kharif,Telangana,547.3571428571595,1055.5785714285703,109492.3432142809,293.403571428571,0.9003127976071568
Cowpea(Lobia),2021,Rabi,Telangana,144.85714285681024,1055.5785714285703,107686.78035718203,431.6975000000093,1.208138122464284
Cowpea(Lobia),2022,Kharif,Telangana,352.71428571426077,1067.171428571426,84214.86071428657,251.00999999999476,0.9351898809285757
Cowpea(Lobia),2022,Rabi,Telangana,0.0,1067.171428571426,0.0,157.98499999998603,1.199641867357144
Cowpea(Lobia),2023,Kharif,Telangana,158.07142857142026,1078.7642857142855,58937.37821428478,208.61642857143306,0.9700669642500088
Cowpea(Lobia),2023,Rabi,Telangana,0.0,1078.7642857142855,0.0,0.0,1.1911456122500006
Cowpea(Lobia),2024,Kharif,Telangana,0.0,1090.3571428571413,33659.89571428299,166.2228571428568,1.004944047571442
Cowpea(Lobia),2024,Rabi,Telangana,0.0,1090.3571428571413,0.0,0.0,1.1826493571428571
Cowpea(Lobia),2025,Kharif,Telangana,0.0,1101.949999999997,8382.413214281201,123.82928571428056,1.0398211308928609
Cowpea(Lobia),2025,Rabi,Telangana,0.0,1101.949999999997,0.0,0.0,1.1741531020357137
Cowpea(Lobia),2026,Kharif,Telangana,0.0,1113.5428571428565,0.0,81.43571428571886,1.074698214214294
Cowpea(Lobia),2026,Rabi,Telangana,0.0,1113.5428571428565,0.0,0.0,1.1656568469285702
Cowpea(Lobia),2015,Kharif,Tripura,4315.0,2334.4,681381.65,1423.95,0.77625
Cowpea(Lobia),2016,Kharif,Tripura,3886.0,2475.3,595529.5,1360.1,0.6375
Cowpea(Lobia),2017,Kharif,Tripura,4419.0,3326.8,695727.36,1679.22,0.72375
Cowpea(Lobia),2018,Kharif,Tripura,4145.0,2169.1,672319.0,1450.75,0.765
Cowpea(Lobia),2019,Kharif,Tripura,4032.0,2252.8,692536.32,1491.84,0.77625
Cowpea(Lobia),2020,Kharif,Tripura,4067.300000000003,2370.860000000015,697228.4179999977,1549.100999999995,0.7740000000000009
Cowpea(Lobia),2021,Kharif,Tripura,4036.600000000006,2323.920000000013,707138.3019999973,1571.7439999999988,0.7867500000000014
Cowpea(Lobia),2022,Kharif,Tripura,4005.9000000000015,2276.9800000000105,717048.185999997,1594.3869999999952,0.7995000000000019
Cowpea(Lobia),2023,Kharif,Tripura,3975.2000000000044,2230.040000000008,726958.0700000003,1617.0299999999988,0.8122499999999988
Cowpea(Lobia),2024,Kharif,Tripura,3944.5000000000073,2183.100000000006,736867.9539999999,1639.6729999999952,0.8249999999999993
Cowpea(Lobia),2025,Kharif,Tripura,3913.800000000003,2136.1600000000035,746777.8379999995,1662.315999999999,0.8377499999999998
Cowpea(Lobia),2026,Kharif,Tripura,3883.100000000006,2089.220000000001,756687.7219999991,1684.9589999999953,0.8505000000000003
Dry chillies,1997,Kharif,Andhra Pradesh,118100.0,927.5,11239577.0,36611.0,1.939
Dry chillies,1997,Rabi,Andhra Pradesh,54600.0,927.5,5196282.0,16926.0,1.770909091
Dry chillies,1998,Kharif,Andhra Pradesh,161400.0,1048.3,15946320.0,46806.0,2.289
Dry chillies,1998,Rabi,Andhra Pradesh,61200.0,1048.3,6046560.0,17748.0,2.053181818
Dry chillies,1999,Whole Year,Andhra Pradesh,267789.0,650.4,28420446.57,72303.03,1.692727273
Dry chillies,2000,Kharif,Andhra Pradesh,183741.0,935.6,18037853.97,47772.66,2.146818182
Dry chillies,2000,Rabi,Andhra Pradesh,54262.0,935.6,5326900.54,14108.12,2.023181818
Dry chillies,2001,Kharif,Andhra Pradesh,170661.0,928.4,17429607.93,44371.86,2.497272727
Dry chillies,2001,Rabi,Andhra Pradesh,54167.0,928.4,5532075.71,14083.42,2.276363636
Dry chillies,2002,Kharif,Andhra Pradesh,176001.0,648.1,16662014.67,44000.25,1.668636364
Dry chillies,2002,Rabi,Andhra Pradesh,47247.0,648.1,4472873.49,11811.75,2.070909091
Dry chillies,2003,Kharif,Andhra Pradesh,199545.0,826.0,19750964.1,47890.8,3.072272727
Dry chillies,2003,Rabi,Andhra Pradesh,50772.0,826.0,5025412.56,12185.28,2.584545455
Dry chillies,2004,Kharif,Andhra Pradesh,186120.0,781.8,20164240.8,39085.2,2.911363636
Dry chillies,2004,Rabi,Andhra Pradesh,50419.0,781.8,5462394.46,10587.99,3.148636364
Dry chillies,2005,Kharif,Andhra Pradesh,127631.0,1075.5,15305509.52,26802.51,2.937272727
